"ENSG00000002586.16"	"ENSG00000005381.7"	"ENSG00000007516.12"	"ENSG00000019991.14"	"ENSG00000037280.14"	"ENSG00000065054.12"	"ENSG00000067177.13"	"ENSG00000078399.14"	"ENSG00000078596.9"	"ENSG00000086205.15"	"ENSG00000087495.15"	"ENSG00000091490.9"	"ENSG00000091972.17"	"ENSG00000095917.12"	"ENSG00000102595.17"	"ENSG00000105996.6"	"ENSG00000105997.21"	"ENSG00000106004.4"	"ENSG00000106006.6"	"ENSG00000106538.8"	"ENSG00000111885.6"	"ENSG00000113140.9"	"ENSG00000113389.14"	"ENSG00000115935.15"	"ENSG00000116176.6"	"ENSG00000116985.9"	"ENSG00000119280.15"	"ENSG00000122592.7"	"ENSG00000129194.6"	"ENSG00000129467.12"	"ENSG00000132122.10"	"ENSG00000132975.7"	"ENSG00000133138.18"	"ENSG00000134569.8"	"ENSG00000136040.7"	"ENSG00000136854.16"	"ENSG00000137449.14"	"ENSG00000137571.9"	"ENSG00000139117.12"	"ENSG00000139354.9"	"ENSG00000143994.12"	"ENSG00000144668.10"	"ENSG00000145916.17"	"ENSG00000147257.12"	"ENSG00000147488.10"	"ENSG00000151917.16"	"ENSG00000152953.11"	"ENSG00000154864.10"	"ENSG00000156298.11"	"ENSG00000156968.8"	"ENSG00000158747.12"	"ENSG00000162078.10"	"ENSG00000163106.9"	"ENSG00000164929.15"	"ENSG00000165716.8"	"ENSG00000166908.16"	"ENSG00000167419.9"	"ENSG00000167664.7"	"ENSG00000168916.14"	"ENSG00000170893.3"	"ENSG00000171517.5"	"ENSG00000172236.15"	"ENSG00000172889.14"	"ENSG00000174059.15"	"ENSG00000177380.12"	"ENSG00000177398.17"	"ENSG00000179954.13"	"ENSG00000181433.8"	"ENSG00000182168.13"	"ENSG00000182749.5"	"ENSG00000183971.5"	"ENSG00000188626.6"	"ENSG00000189068.8"	"ENSG00000196557.9"	"ENSG00000197253.12"	"ENSG00000197496.5"	"ENSG00000197576.12"	"ENSG00000198185.10"	"ENSG00000198576.3"	"ENSG00000198842.8"	"ENSG00000203797.8"	"ENSG00000205696.4"	"ENSG00000206557.5"	"ENSG00000213759.7"	"ENSG00000225792.1"	"ENSG00000226562.3"	"ENSG00000228401.4"	"ENSG00000230453.8"	"ENSG00000230749.4"	"ENSG00000232046.5"	"ENSG00000232431.3"	"ENSG00000236939.2"	"ENSG00000239887.4"	"ENSG00000242600.5"	"ENSG00000243587.6"	"ENSG00000248334.5"	"ENSG00000248347.3"	"ENSG00000250696.4"	"ENSG00000253187.2"	"ENSG00000253293.4"	"ENSG00000253552.6"	"ENSG00000254006.4"	"ENSG00000254369.5"	"ENSG00000257654.1"	"ENSG00000257718.1"	"ENSG00000257883.1"	"ENSG00000258733.4"	"ENSG00000260182.1"	"ENSG00000262877.4"	"ENSG00000263961.5"	"ENSG00000267453.5"	"ENSG00000270182.1"	"ENSG00000271447.4"	"ENSG00000275325.3"	"ENSG00000275342.3"	"ENSG00000276141.3"	"ENSG00000277867.1"
"DecTree_Fold1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314957911250069	0	0	0	0	0	0	0	0	0	0	0	0	0.0147896651889745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231928840463463	0	0	0	0.0309238453951284	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455860134704049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165891186395725	0	0	0	0	0.0212518588454885	0
"DecTree_Fold2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245595089281597	0	0	0	0	0.029182241232488	0	0	0	0	0.0412229811023632	0	0	0	0	0	0.0140572991302839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021886680924366	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0402643071232385	0	0	0	0	0	0.0203360566080054	0
"DecTree_Fold3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147629296350321	0	0	0	0	0.0223811178140429	0	0	0	0	0	0	0	0	0.0218072429982983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358097885024686	0	0	1	0	0	0	0.0298414904187239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0826724059561799	0	0	0	0	0	0	0	0.0552832739167383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122708671260559	0	0	0	0	0	0
"DecTree_Fold4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202695588012559	0.0337825980020931	0.0389665988575066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324312940820094	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0197361493591176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114033443128712	0.1388089415686	0	0	0	0	0
"DecTree_Fold5"	0	0	0	0	0	0	0	0	0.0295872700389902	0	0	0	0	0	0	0	0.248328682580538	0.0425654761034673	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141772335603495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435739795119673	0	0	0	0	1	0.0332856787938639	0	0	0	0	0	0	0	0	0	0	0.0847712193814622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414150578304005	0
"ExTree_Fold1"	0	0.0800476099355787	0	0.026777648750205	0.0116713652889471	0.00923833452486663	0.0275597374481314	0	0.0011520767027154	0.0263072573612868	0.11879729873474	0.0397699234967548	0.0614632052062552	0.0926472976636622	0.101927823086654	0.521190070047416	0.571744133495875	0.406133311858765	1	0	0	0.0196078936854311	0.032212968197494	0.0457517519326726	0	0.0147059202640733	0	0.0777117500732061	0.0420169150402096	0.0367964262951598	0.0284314458438751	0.521926358643085	0.0147059202640733	0.124823103033515	0.0147059202640733	0.340628279111665	0.225298678690216	0	0.301140696502406	0.0382353926865907	0.0304776542155219	0	0.0343609483093252	0.0294118405281467	0.0360295046469797	0.0272776886849458	0.0196078936854311	0.035294208633776	0.011029440198055	0.0270710250868532	0	0.02205888039611	0	0.0224090213547785	0.100269714098674	0	0.002128160309555	0.364024056162833	0.0147059202640733	0.0259858459171757	0.070046147680281	0.129412098323845	0.0261438582472415	0.0588906645440386	0.0620916633371986	0.0196078936854311	0.0771957831228948	0.0578647584308113	0.0265480560556692	0.0105042287600524	0.0517430527809988	0.0429344976209236	0	0	0.0534760736875394	0.0469188884615673	0.0490197342135778	0	0.0423876525258585	0.444439377959146	0.125266165944277	0.16447914975255	0.064027314380504	0.0443316687457054	0.0470589448450347	0.186953435180973	0.0308339791587331	0.0683277966675598	0.0163399114045259	0	0	0.049329056600594	0	0	0.0156863149483449	0.134044231015281	0.0434732939053065	0.0480055328160555	0	0.385315930779783	0.0929860826993466	0.269109798882865	0.112334236447891	0.173474764067385	0.460030003469028	0.103866608434667	0	0.050584014211269	0.0430022109552918	0.0196078936854311	0.0612039455660961	0.250576173040268	0	0.0147059202640733	0.030882432554554	0.0427808589500316	0.0552289005472977
"ExTree_Fold2"	0.0468409767797092	0.0285506906085846	0.0186496481622916	0.356348859687919	0.0538211537427343	0.0861851275396581	0	0.0741648799012062	0.0279245789724315	0.0857016389969494	0.00468409767797093	0	0.0156136589265697	0.117339996679177	0	0	0.670923758706579	0.0340651597435438	0.109976631926075	0.0427848041709839	0	0.0837459887879649	0.154994223971811	0.435567886308137	0.0820023627466778	0.0275823173371807	0.101833883973413	0.512768562462448	0.0130624074679799	0.0273649916976196	0.391837836492489	0.061668883390169	0	0	0.0672985875113551	0.0909552316194571	0.0586379635242285	0.414237401520216	0.11059886640181	0.00437182449943954	0.0534924615021274	0.043371274796027	0.103350912428716	0.0156136589265697	0.0124840107917867	0	0.0421568791017383	0.0825626022211106	0.0292756104873182	0	0.0523348304563444	0.0631773942258034	0.0486275837028994	0	0.0264078797912385	0	0.110921162600589	0	0.0585512209746365	0.321704015679192	0.0343858256163539	0.0127748118490116	0.11971142965944	0.013940766898723	0.0234204883898546	0.0342122820596895	0.103741346464679	0.00364318708286628	0.020818211902093	0.13971706407195	0	0.486007409643716	0.0255701950536577	0.0260227648776162	0.0234204883898546	0	0.311836949075032	0.0249818542825116	0.0156136589265697	0.00253004525741862	0.00392264337564071	0.0833229214207583	0.0174451731701556	0.0886454263617762	0	0	0.260214718671833	0	0.0185876891982973	0	0	0.0117785074096301	0.00653120373398995	0.0222060926955658	0.0430243045976588	0.028508633614843	0.0740263171271826	0.0156136589265697	0.101786186049876	0	0	0.0348705049360057	0.169515821224987	0.139833663769948	0.520812507777137	0.0251039907265461	0	0.0507700297033492	0.0234204883898546	0.157879486876239	0.0543647379078663	1	0.0778248937342941	0.0593334748103747	0.0234204883898546	0.0124909271412558	0.0531607911071302
"ExTree_Fold3"	0.00560652674885511	0	0.0446920275123022	0.0535318217641444	0.177624673672798	0	0.00532047946575026	0.551993053332514	0	0.0347604658429017	0.0124144520867506	0.0391109216611282	0.0558650343903777	0.0723363520697629	0.0279325171951889	0.137118315311714	0.0579341097381695	0	0.0533821439730276	0.0325879367277203	0.0602100926207404	0.00775903255421913	0.153884626689931	0.0143652945575257	0.21723542879634	0.00215816631850149	0.242045144667508	1	0	0.0297411081520429	0.238036228893191	0.11516473385809	0.0186216781301259	0.568910220141993	0.11363533697815	0.0319228767945016	0.0282146638335241	0.085515960918578	0.763586934687324	0	0.27296338972685	0.0248289041735012	0.0221686644406261	0	0	0	0.13148346842687	0.227581014519423	0.480730048678508	0.0191537260767009	0.0310361302168765	0.125944777527175	0.0368671607424715	0.108850750481643	0.00206907534779178	0	0	0.0915580143762012	0.0274246532461854	0.852946414073005	0	0.0934735215943574	0.0489320403788539	0.277313801652097	0.0186216781301259	0.00592507940504006	0.198863880616111	0.00598553939896905	0.00718264727876285	0.00827630139116707	0.0193378965197461	0.133370499238581	0.568771503157737	0	0.0397262466776019	0	0.102626137250472	0.0464655206675523	0.104281397528705	0.0908750770916034	0.056789514864923	0.0354793980144385	0.0649320181465939	0.0248289041735012	0.16114759740995	0	0.0312443390569059	0.0529009280354502	0.0806939385638789	0.00199517979965636	0.00103453767389589	0.0372433562602518	0.0018506015533044	0	0.625126255102304	0.0559057375119736	0.0930618808422583	0.40665666522171	0.0851276714520041	0.033486351023472	0.0060679947934043	0.0186216781301259	0.0356240799011104	0.0691378087825295	0.0804456842413538	0.357832413168192	0.0633043007544836	0.0147142320606789	0.0186216781301259	0.0465541953253148	0.0186216781301259	0.262310589894407	0	0.0901073620369416	0	0.00362947436423273	0.417316505137934
"ExTree_Fold4"	0.00344524249142067	0.268374664856232	0.04367878862461	0.0062010740182246	0	0.0748439789258444	0.0212608252053414	0.4892235659046	0	0.537454621117354	0.0265760315066768	0.0283477669404553	0.0460334831454938	0.0614856167795275	0	0.00612290921967557	0.0774590298416826	0.112263844994687	0.0829594276248767	0.0206412228798784	0.0409592133935321	0.0177173543377845	0.0227820121939391	0.0182768497379251	0.0479158168381879	0.0368130308065054	0.0230095510880319	0.0598591742695437	0.067090541076296	0.0132880157533384	0.034629374387488	1	0.0369111548703845	0	0.0303530586712533	0	0.0129807171434128	0.000482897815597518	0.0374666788913713	0.00783105099675329	0	0.0116866394958848	0.0201333572020279	0.000471510236408772	0.520508852124634	0.026258317308879	0	0.0354347086755691	0	0.0570680062569024	0	0.0193502902214513	0.064225409474469	0.0347157435720068	0.0418234665321177	0.0140016314141658	0	0.0317580999643297	0.0531520630133536	0.631745144985637	0	0.110886719918722	0.0212608252053414	0.0431540746898525	0	0	0	0.232005720292577	0	0.031005370091123	0.0224639995480568	0.050118012904769	0.0132880157533384	0.0219535337959916	0.00722671902469673	0.0287907007988999	0.0595746039608005	0.0376493779677922	0.0243824543029511	0	0.171766682364676	0.00461583705115964	0.0520140906497607	0.132645109701581	0.0608593776451102	0.0481700259677712	0.101304282293638	0.0460018450127477	0.00749961919337349	0.099660118150038	0.0402701158159558	0	0.00191746259066923	0	0.0123037182901281	0.0354347086755691	0.0549749062000295	0.0452425298268427	0.0372869775381556	0.351057387375585	0.0351816036136007	0	0.141727195433179	0.0132880157533384	0.463299885501663	0.182877113388626	0.0537426414912798	0.236938649969592	0.240645624314317	0.0153964023136145	0.158831986304345	0.474482981013979	0.021597467405989	0.0261403588590263	0.0777887588537966	0.00862666419542123	0.0305656689391606
"ExTree_Fold5"	0.062068180808252	0.111379155782799	0.001202639777047	0.369001285590288	0.00846066747972563	0.0463239025232909	0.00427605254061146	0.0250921138667826	0.0332344804867728	0.118004030504945	0	0	0	0.0869625988278143	0.114718825575727	0.213428820276349	0.00787775667910619	0.0726917210268696	0.132257829828168	0.00486400976494557	0	0.0304000610309097	0.0260571951693512	0.0891779790730412	0.40259784821391	0.147267167491986	0.0576416741625041	0.101137073790248	0	0.024127032564214	0.0244441307064865	0.408761269994874	0.130775318618253	0.132878782304009	0.103510311674075	0.472822664039806	0.106851531040856	0.631423049074794	0.11031182985272	0	0.0827353927712645	0.00266229324846497	0	0.0492191464309966	0.00362700885141153	0.0433226271020355	0.0173714634462341	0.0405334147078796	0.0980040062758374	0.0152749075130679	0.00294397833004347	0.0277943415139746	0.637748391143737	0.0481443967985907	0.0305241429126685	0	0.0901838584967081	0.655944197198362	0	0.966038092714151	0	0	0.0234575617507205	0.173330885426109	0.0420073570608934	0.0347429268924682	0.125124709340578	0.00347429268924683	0.0231619512616455	0	0.126950661694491	0.0146793945495955	0.428148088478752	0.108840127785018	0.0242768899093334	0.0277943415139746	0.0528705361046432	0	0.0238237212976925	0.0231619512616455	0.0277943415139746	0.0806035903905262	0.0457448537417498	0.166895746968241	0.00601319888523487	0.0558368467914668	0.0219215180909315	0.103852580004938	0	0	0.106544975803569	0.0612964495888546	0	0.0344033718299159	0.0330057805478448	0.0304270353530311	0.139528693663882	0.220371230384003	0.0289041850119284	0.0340497833489534	1	0	0.110984521487486	0.0785258822018805	0.611892436322682	0	0.00155710596716945	0.154933567416598	0	0.0186325497218227	0.0482540651284281	0.174941950801194	0.0395930064701298	0.00173353481376145	0	0.086463717463576	0.0330375964149624
"NNnorm_Fold1"	0.487817254121735	0.396956162598993	0.590889763135534	0.922789444747762	0.220443825968211	0.870436260448294	0.502600980697452	0.165496440145759	0.503653795311009	0.542477286974435	0.430650997510826	0.59838532613642	0.830695046489713	0.810510862135539	0.351519142007103	0.321637553849462	0.539503078594364	0.611001864962362	0.234754095451391	0.475015409005487	0.66313936282598	0.72388476367476	0.678398345503264	0.54934575579747	0.487863256513603	0.496195630311912	0.595847772763848	0.58985892355264	0.742103063183109	0.4993678427703	0.525040791874779	0.921844158869684	0.615535938054281	0.653410812944348	0.627713852238672	0.797739593549196	0.347721657975706	0.584292034375086	0.54932788515657	0.781524115289285	0.430609746376148	0.539131087906371	0.468505302231198	0.759795161569706	0.730620527905653	0.435027675257905	0.788984733356484	0.69063536858006	0.386030182649194	0.225447132327489	0.752499013445567	0.497469607598919	0.315734072769369	0.720379667712329	0.663792271990138	0.212630321949832	0.556914245061484	0.234717020593181	0.430079435331519	0.870294327319244	0.597399280588694	0.629180448640874	1	0.655803354893797	0.222815791330882	0.936454207065631	0.501918960611315	0.705998350444622	0.287014387580842	0.456951054061423	0.973670574380853	0.509175236772417	0.551008145289251	0.553432092259882	0.877590679025518	0.74732336787731	0.0672923039859456	0.316747597921338	0.950110566754234	0.390962989935074	0.665235355706007	0.955247617810044	0.517849134234906	0.907451375564302	0.751423923777461	0.585202697678863	0.783229848078219	0.580174511000453	0.335221033374289	0.892216240325789	0.498137012404835	0.562453571111227	0.581185269018476	0.9863170091691	0.566380972913721	0.758865369107102	0.515944089634606	0.471127234559286	0.301087231632637	0.676571115910015	0.645170754136792	0.368975376724921	0.914971796660847	0.425835136832711	0.539708722036983	0.920296437129215	0.504923873253747	0.535522550508767	0.18972911975141	0.0976518346317153	0.69934190225568	0.84997447643526	0.975112228736721	0.749941265867885	0	0.758992015623606	0.468540836822096
"NNnorm_Fold2"	0.375144115232175	0.615109322130232	0.133040889200214	0.417775896048827	0.39896701379843	0.37079473745301	0.290429082715435	0.732926037238779	0.310181136844367	0.590917295996172	0.329474320356664	0.459979188203835	0.727576903739299	0.410115328728352	0.668863331346551	0.0060657527150244	0.477546191233249	0.705886424382399	0.621028490757395	0.36746657127494	0.571966372691008	0.534460577165759	0.630723256632037	0.342946847198805	0.462129483099076	0.558258101146741	0.524698934632057	0.75387856958472	0.571396864143204	0.739999214637444	0.47825527275908	0.599687821265339	0.711038019911512	0.755545625809714	0.38320029431193	0.663864042963771	0.242166163383695	0.657551439364324	0.387388307814321	0.749978746029386	0.314234914468293	0.403149600386922	0.401992329520519	0.148891705496893	0.780294941901286	0.602603683670779	0.521580409307887	0.376984680294128	0.571181995109403	0.566697859968257	0.525693479744053	0.591641534105088	0.363935525027193	1	0.314412835209655	0.371462429145804	0.49170681872078	0.753256297981833	0.577266179678081	0.425467784625024	0.439033443971662	0.485355198140343	0.799638822920053	0.366418369915928	0.47924314023486	0.494235303060404	0.553750607212974	0.379437502775063	0.787840047522781	0.592174661336858	0.523167182637762	0.601493825668767	0.229584211654977	0.532939789380201	0.751439893979039	0.296276736679361	0.823130495931242	0.294214346314018	0.341703451568344	0.520518372833352	0	0.487854356027612	0.347075413343565	0.223976504036383	0.445609037356514	0.533488922814294	0.575883485947116	0.620424458010591	0.586624357778582	0.536462304654703	0.294666815077712	0.316818678355188	0.451475969315245	0.289668376604011	0.408333318266858	0.73086925094029	0.453888758489334	0.520309131729942	0.100953062014312	0.428969193252443	0.545970364950654	0.414662521806975	0.402264311536238	0.333956884405083	0.471052313413231	0.4685550453829	0.53800565710603	0.550505112373075	0.808955950373411	0.485300245726429	0.684401099667126	0.507505515166842	0.560459518502992	0.889966210280117	0.695701705934995	0.136360634157989	0.472713650408064
"NNnorm_Fold3"	0.81429082981784	0.90793709235281	0.703054933432198	0.389928279650226	0.640554916701719	0.569429204449033	0.921660498175137	0.643520894772682	0.747800051861048	0.625944878921102	0.465222269941868	0.422229931942891	0.565037708798047	0.341426724409244	0.32650525095759	1	0.398274589269724	0.523459503429352	0.376383509129473	0.783923050307526	0.62379815052498	0.839538907457168	0.487297223257367	0.837397466897171	0.612986552258238	0.498717294776153	0.528778527385771	0.438437131735515	0.590223857339278	0.862924668501323	0.279799402997514	0.749676599157406	0.0687157552765298	0.50545001932307	0.306542910176531	0.358784695212152	0.628200835816981	0.615029389521294	0.704998167264283	0.86186319262824	0.673669400740272	0.38374513952322	0.502787514374672	0.590580007268946	0.474597052187285	0.14267800448689	0.425019466218526	0.260311565833157	0.561936396558687	0.293468975959456	0.363895363041993	0.00864886073867177	0.557159923509	0.283606782283686	0.409058571413613	0	0.411368235055535	0.797278520770163	0.386854228246795	0.546429728934555	0.845916973773025	0.741596134734485	0.767330495360618	0.421197629881781	0.650213339561517	0.785387139675923	0.583469835917041	0.0253282864840391	0.683401171101137	0.652748141727767	0.637256523920983	0.371141157181412	0.846103641548858	0.378000909973438	0.856518864203355	0.593511419281874	0.67414487932379	0.349653189045998	0.768133697596163	0.611226808887352	0.777705232065186	0.230632894314438	0.929113284186339	0.512421805120778	0.708763950274902	0.474258821995555	0.559459174138036	0.745545824485658	0.915876065621097	0.398494217607583	0.255959804207418	0.949174752393254	0.16575990176011	0.749048597104256	0.0796879323770789	0.375684096214165	0.493708313845563	0.586172449121621	0.431087326470444	0.897128470248483	0.609134675726565	0.821383761255817	0.54719717796305	0.628805644982096	0.500287409142163	0.259121459639256	0.785591004389726	0.808888203732425	0.344612689338816	0.868077914189974	0.366338643359873	0.705837581598906	0.25056256848207	0.685788555959973	0.404618661088469	0.21662584153955	0.647146822760506
"NNnorm_Fold4"	0.641116561327845	0.672015275599126	0.82612331494092	0.675016976133707	0.583715145033055	0.550753326736429	0.444747825816014	0.752362311425795	0.578988915453824	0.574230378798248	0.506136149419086	0.803848788919537	0.763401405927341	0.286659904967481	0.843562618505418	0.530060222628878	0.694635285532885	0.640666863488746	0.545576538768802	0.534592183862597	0.634240299446202	0.374651250395269	0.492531389481624	0.570954444136947	0.339786833848207	0.452928550912011	0.557556075082406	0.479378759534297	0.622253868523758	0.836134735961836	0.793875684045424	0.342250384362977	0.386851861108157	0.697785474633256	0.180424358417657	0.389421451609464	0.592491830691104	0.836888950400956	0.463583139335049	0.336743022990594	0.538918145236119	0.747685368653915	0.769668944459488	0.740226717712254	0.448192341468317	0.73879831276779	0.366125949634287	0.315156342273541	0.539828660224631	0.66641483322727	0.842011033165001	0.666032340224354	0.446105114729964	0.663262090524669	0.279302292072656	0.454117245613334	0.462258655260272	0.545451394894238	0.500669881695123	0.42251776240951	0.364346416335875	0.48914207620277	0.761431280841524	0.490772505723859	0.694550247870771	0.425363967523286	0.61773159430218	0.748533334689457	0.341361625098655	0.636681598069303	1	0.835151285709111	0.172832329937592	0.551667072517284	0.565786896025062	0	0.399956962858592	0.254194196266483	0.458714122202939	0.7578237750615	0.68671071988709	0.527960626543536	0.860009906800895	0.784551516906351	0.249332043904551	0.651465078455579	0.54446450241609	0.369483664792697	0.380138397926543	0.498803524480843	0.0502098140587555	0.546148968421524	0.739652726933443	0.444343979935564	0.55805794130931	0.448225778008996	0.516752325014382	0.579869001839354	0.754777217225662	0.584694013558032	0.50078146479743	0.925313450243456	0.59436278064527	0.590253006716423	0.756800116889333	0.820963156828859	0.17740081036282	0.751207905244745	0.567130034784338	0.447418794893398	0.576569604656933	0.806314182217044	0.803677102547522	0.536612641852554	0.691430799948729	0.473371704552505	0.67395053410499
"NNnorm_Fold5"	0.392843219772446	0.46757832027548	0.34764047987147	0.477427753642843	0.133652622365829	0.279651456262771	0.411135087735671	0.300249856857968	0.502687901684873	0.644202798309608	0.609586662968846	0.478422197126993	0.624566796450909	0.506014899905344	0.901619642889508	0.521066372202442	0.411906632077148	0.603189237223871	0.547839576821437	0.484123151875952	0.709459716721924	0.44995087733167	0.487585539614773	0.770726932928194	0.727063283650696	0.122552806256819	0.333653986142016	0.436270669357855	0.55523436351804	0.616270584971387	0.350604776441428	0.798467093220309	0.35486360100977	0.134868001422052	0.493775372435214	0.547229277099408	0.461488073062932	0.331033980763678	0.153932271391715	0.13080025784925	0.510521505805289	0.219015771026323	0.172426941174957	0.40887973004591	0.425598690121958	0.520532795286893	0.224710976217931	0.543557695919197	0.765484912682369	0.746967458216016	0.390963522555112	0.562089270509239	0.494678556055463	0.332225450202505	0.52289469661705	0.477284129135588	0.362680913897419	0.0736339280746083	0.498416130530658	0.480676918702941	0.442957273190588	0.517485504378607	0.0425436830654828	0.694156404187497	0.622841684160839	0.0517900117965688	0.552328128804147	0.25541513449924	0.664619533990004	0.317391577613553	0.280317128663706	0.667855991307466	0.448914005784165	0	0.476903477667692	0.58879913470303	0.793581133393738	0.385625461252595	0.62280967745712	0.250132937775148	0.203915301741296	0.0347119377011555	0.245481598817401	0.308891186824378	0.375071491842351	0.236206575956636	0.204204639859366	0.482277274406928	0.837967157031247	0.446158708982852	0.568042532201625	0.606556000572572	0.674134790300664	0.368712296868193	0.179445178309187	0.0509958708543525	0.360467746115718	0.314273502599645	0.101032154750218	0.552616348206138	0.56423878222665	0.446081704533708	0.455808243811352	0.113797237075471	0.360307913997547	1	0.136125981883312	0.671923839815003	0.225835010779865	0.629284942106461	0.624907793155388	0.261305640371315	0.556195695047381	0.513473837250738	0.60143614388744	0.00423097833215671	0.902641520689789
